COMID,Lat,Lon,Elev_m
185079,-31.997070313999984,-62.190095604999954,0.0
185080,-32.00631109799997,-62.17107170199995,0.0
185081,-31.986758777999967,-62.47456337099999,0.0
185082,-32.00439559299997,-62.24394507899996,0.0
185097,-32.03064367099995,-61.44512726199997,0.0
185104,-31.95783985299994,-61.796643908999954,0.0
185105,-31.882786047999957,-60.642174859999955,0.0
185107,-32.04484042099995,-61.466669481999986,0.0
185108,-32.055184768999936,-60.66320655699997,0.0
185111,-31.978377472999966,-60.72188802199997,0.0
185112,-32.03633847599997,-57.167939279999985,0.0
185115,-32.011523189999934,-56.98139319699993,0.0
185120,-32.036266920999935,-63.304638145999945,0.0
185133,-32.043191537999974,-61.07443070199997,0.0
185134,-32.080308850999984,-57.79809407799996,0.0
185136,-32.02669996199995,-57.98751184099996,0.0
185137,-32.08168499599998,-59.136479236999946,0.0
185138,-32.04348704399996,-59.06711252799994,0.0
185145,-32.05770047899995,-58.155974759999935,0.0
185148,-32.059345518999976,-57.69026044799995,0.0
185151,-31.994837897999957,-58.44776809599995,0.0
185154,-32.07062097099998,-58.577314774999934,0.0
185156,-32.10677255299993,-57.82278765099994,0.0
185158,-32.098008618999984,-62.326924808999934,0.0
185159,-32.080582740999944,-59.80323269899998,0.0
185160,-32.11611532099994,-59.75976309799995,0.0
185162,-32.05392634999998,-59.408011708999936,0.0
185163,-32.04312380199997,-60.952335722999976,0.0
185164,-32.09479679899994,-60.87895833299996,0.0
185167,-32.04320722099993,-57.470383700999946,0.0
185173,-32.08374841199998,-60.52014876499999,0.0
185176,-32.09741982199995,-57.36154604899997,0.0
185178,-32.10388032499998,-57.94736976499996,0.0
185181,-32.12561514699996,-58.15563372499997,0.0
185182,-32.11772293499996,-58.099133166999934,0.0
185185,-32.08762060699996,-61.35827557699997,0.0
185186,-32.14398289199994,-61.33832196399999,0.0
185188,-32.11008682499994,-63.22405507499997,0.0
185189,-32.135944793999954,-62.192690753999955,0.0
185190,-32.08849073699997,-62.18308133499994,0.0
185191,-32.13856053999996,-57.554766807999954,0.0
185192,-32.02279909699996,-56.45827166599997,0.0
185193,-32.15103646599994,-56.53755008699994,0.0
185197,-32.14478350099995,-57.813679185999945,0.0
185198,-32.14595080899994,-58.19396129299997,0.0
185201,-32.16333572599996,-57.510240917999965,0.0
185203,-32.13496705899996,-64.30352029399995,0.0
185204,-32.16308867399994,-62.16723651399997,0.0
185207,-32.16182138099998,-61.47901443099994,0.0
185208,-32.17236767099996,-57.41654637399995,0.0
185209,-32.13740608399996,-59.08776102799993,0.0
185210,-32.141060952999965,-59.032066734999944,0.0
185211,-32.09568128799998,-62.62000161199995,0.0
185215,-32.16284212199997,-57.710809361999964,0.0
185216,-32.17387821799997,-57.61228349199996,0.0
185222,-32.17407902299993,-63.062828887999956,0.0
185226,-32.19199547299996,-62.405971584999975,0.0
185227,-32.15590471899998,-62.306266568999945,0.0
185238,-32.08554592399997,-64.58695681099994,0.0
185240,-32.189291598999944,-57.31696845899995,0.0
185243,-32.16603741499995,-64.01505188499993,0.0
185246,-32.18415752299995,-64.37120792699994,0.0
185247,-32.169276251999975,-59.768535275999966,0.0
185248,-32.21061280899994,-59.737765759999945,0.0
185250,-32.204253825999956,-57.63989061399997,0.0
185251,-32.19383451699997,-64.76705083799993,0.0
185252,-32.21223188899995,-64.47067213699995,0.0
185253,-32.21862789099998,-63.77202354499997,0.0
185255,-32.186856046999935,-58.12933018599995,0.0
185258,-32.132728173999965,-58.637659465999945,0.0
185259,-32.17492492799994,-58.52772862499995,0.0
185261,-32.206807298999934,-59.09560652199997,0.0
185266,-32.23154370599997,-64.79861031299998,0.0
185267,-32.20051832499996,-61.38918062499994,0.0
185269,-32.208943965999936,-57.44495506199996,0.0
185270,-32.19269167699997,-57.074428669999975,0.0
185271,-32.10270502399993,-56.754979351999964,0.0
185272,-32.22472521999998,-64.61771116899996,0.0
185273,-32.23661434799993,-64.49414644699993,0.0
185276,-32.23141001699997,-57.23098275299998,0.0
185277,-32.18862279899997,-61.22310284799994,0.0
185278,-32.22994839299997,-59.26148166399997,0.0
185279,-32.21821711499996,-57.72212631199994,0.0
185289,-32.237043967999966,-62.50050110199999,0.0
185291,-32.224272103999965,-57.335988921999956,0.0
185292,-32.25813735599996,-62.695579744999975,0.0
185293,-32.28277479199994,-62.054734166999935,0.0
185294,-32.27308527699995,-62.09273103999993,0.0
185297,-32.241189057999975,-56.719464036999966,0.0
185302,-32.285645735999935,-62.62900105499995,0.0
185305,-32.28856399999995,-62.097143991999985,0.0
185310,-32.249320067999975,-63.65122791299996,0.0
185311,-32.21289091299997,-59.91953762199995,0.0
185312,-32.179101258999935,-60.68446245699994,0.0
185313,-32.30487400399994,-60.66364634599995,0.0
185314,-32.26657854499996,-59.747833422999975,0.0
185318,-32.275886071999935,-58.01924642499995,0.0
185321,-32.297105476999945,-59.12876466299997,0.0
185322,-32.28098163299995,-59.08564424699995,0.0
185323,-32.28205897799995,-63.78497952499998,0.0
185327,-32.304662710999935,-62.04140177099998,0.0
185328,-32.24236446799995,-62.07937747999995,0.0
185329,-32.29666787699995,-61.15853183199994,0.0
185330,-32.22763337899994,-60.90996883099996,0.0
185337,-32.32182536799996,-61.20670613499993,0.0
185341,-32.28817404799997,-64.45430455599995,0.0
185342,-32.29377295499995,-63.012729235999984,0.0
185350,-32.30814448099994,-58.570258157999945,0.0
185351,-32.37729166899993,-58.53229166699998,0.0
185354,-32.36686424299995,-62.94403661699994,0.0
185361,-32.360065685999984,-60.750762202999965,0.0
185362,-32.34287759699998,-60.70934492599997,0.0
185367,-32.31895801299993,-61.04182056899998,0.0
185368,-32.35930811099996,-61.13482566699997,0.0
185369,-32.374534360999974,-60.912551468999936,0.0
185373,-32.304105902999936,-61.77451552499997,0.0
185378,-32.40683532299994,-61.68148022599996,0.0
185381,-32.32385450199996,-62.49414019699998,0.0
185383,-32.40433626899994,-61.129819262999945,0.0
185384,-32.412846326999954,-61.150490952999974,0.0
185388,-32.36122863399993,-58.22301384599996,0.0
185389,-32.328845789999946,-58.12865243799996,0.0
185390,-32.34572829899997,-61.41608147399995,0.0
185396,-32.378775566999934,-59.10072874999997,0.0
185403,-32.426669824999976,-59.04138669499997,0.0
185404,-32.38497065499996,-60.827903556999956,0.0
185410,-32.428695749999974,-58.26951993899996,0.0
185412,-32.45742894499995,-58.195186261999936,0.0
185413,-32.43883187599994,-58.19109162099994,0.0
185417,-32.420641297999964,-62.43885335199997,0.0
185419,-32.36329620299995,-64.64901081699998,0.0
185422,-32.44426947699998,-61.110649911999985,0.0
185423,-32.44145604399995,-61.02048121099995,0.0
185425,-32.47078578899993,-58.110478755999964,0.0
185426,-32.46012150599995,-57.96199686199998,0.0
185431,-32.478615902999934,-61.09488502399995,0.0
185434,-32.47238532399996,-58.195375285999944,0.0
185435,-32.482335785999965,-58.181901936999964,0.0
185456,-32.36764166499995,-58.70934261399998,0.0
185462,-32.491768914999966,-58.212097503999985,0.0
185472,-32.50522485199997,-61.17225709999997,0.0
185475,-32.434576308999965,-61.28783029099998,0.0
185476,-32.51601833899997,-61.51536059499995,0.0
185478,-32.42093781099993,-64.52003508799999,0.0
185480,-32.49587717999998,-60.785941596999976,0.0
185481,-32.46369643199995,-60.73333311599998,0.0
185492,-32.47096530699997,-58.537998046999974,0.0
185495,-32.543479995999974,-58.70976438499997,0.0
185498,-32.550523650999935,-58.57575505699998,0.0
185499,-32.53162361899996,-58.01976980799998,0.0
185501,-32.52994380399997,-57.653438989999984,0.0
185503,-32.49233427099995,-61.977884063999966,0.0
185504,-32.45571922099998,-61.94914094799998,0.0
185506,-32.50474268499994,-60.56114383999994,0.0
185507,-32.40798834699996,-60.425455856999974,0.0
185508,-32.54448143199994,-60.41095316499997,0.0
185509,-32.554506774999936,-60.348286960999985,0.0
185510,-32.57857976199995,-57.92626247299995,0.0
185511,-32.51345671699994,-60.204054421999956,0.0
185512,-32.57777936799994,-57.825637237999956,0.0
185516,-32.53523009099996,-58.11788316299993,0.0
185518,-32.553960582999935,-59.454326229999936,0.0
185519,-32.512470545999975,-59.36581512299995,0.0
185521,-32.514957805999984,-60.84238929199995,0.0
185524,-32.58713641799994,-57.95011531299997,0.0
185527,-32.59666717899995,-60.42999999999995,0.0
185528,-32.59630783799997,-60.414084867999975,0.0
185529,-32.51832499699998,-59.09713132899998,0.0
185530,-32.59627951199997,-57.72219952399996,0.0
185535,-32.60906295099994,-59.13508080799994,0.0
185536,-32.57944522699995,-61.94486996799998,0.0
185537,-32.59989476599998,-61.915356144999976,0.0
185542,-32.60654764299994,-57.84615368899995,0.0
185543,-32.60499048099996,-60.22902079299996,0.0
185547,-32.62184511099997,-60.89778501899997,0.0
185560,-32.605781813999954,-61.53149810699995,0.0
185561,-32.63318307999998,-59.09993321899998,0.0
185564,-32.650413509999964,-59.17516362199996,0.0
185565,-32.66166668999995,-59.11416666699995,0.0
185570,-32.61866632899995,-58.51935844199994,0.0
185571,-32.66531095399995,-58.56976581499998,0.0
185575,-32.665462315999946,-59.08326334299994,0.0
185582,-32.629318171999955,-61.23477478199993,0.0
185584,-32.568811325999945,-62.57824923099997,0.0
185585,-32.629153250999934,-62.04844411399995,0.0
185586,-32.65548728599998,-61.89299164899995,0.0
185587,-32.69220946799993,-61.91362994699995,0.0
185588,-32.69295917199997,-61.885282074999964,0.0
185590,-32.52745313499997,-63.026315144999955,0.0
185599,-32.68915194699997,-59.128185876999964,0.0
185602,-32.714179000999934,-59.15904962299999,0.0
185609,-32.73084088199994,-58.17482504599997,0.0
185617,-32.74728959699996,-58.20308498999998,0.0
185625,-32.65291103299995,-60.73515334599995,0.0
185626,-32.71278756499993,-58.508061503999954,0.0
185636,-32.74362330099996,-59.12641329699994,0.0
185640,-32.764869328999964,-58.64363949199998,0.0
185641,-32.78518516599996,-59.097211270999935,0.0
185647,-32.64367756699994,-58.159069589999945,0.0
185648,-32.79232992699997,-58.117951646999984,0.0
185678,-32.82090634899998,-61.257324548999975,0.0
185679,-32.723112311999955,-60.98113997299998,0.0
185687,-32.77825716399997,-60.005578071999935,0.0
185689,-32.75120837099996,-60.20525530699996,0.0
185694,-32.77151844499997,-60.846202207999966,0.0
185695,-32.77373284599997,-62.41919987599994,0.0
185699,-32.81104012299994,-60.70510430799993,0.0
185700,-32.83812801199997,-60.690416666999965,0.0
185725,-32.83922421699998,-62.29276939999994,0.0
185726,-32.81569432499998,-62.62899578899999,0.0
185732,-32.835902302999955,-61.94128306999994,0.0
185733,-32.87098631899994,-60.743207293999944,0.0
185734,-32.88288789799998,-60.68262336999999,0.0
185741,-32.88176439699998,-62.35291299199997,0.0
185742,-32.90150972999993,-62.305596030999936,0.0
185745,-32.88298509699996,-59.99727802399997,0.0
185746,-32.90825745099994,-60.695874619999984,0.0
185748,-32.82953651699995,-58.15128880499998,0.0
185749,-32.86077231399997,-58.124638189999985,0.0
185751,-32.65577201999997,-59.81218707499994,0.0
185756,-32.85891721499996,-63.15036630999998,0.0
185757,-32.68875999599993,-63.24377706599995,0.0
185773,-32.90958044699994,-62.22271732099995,0.0
185777,-32.93093130999995,-58.111681646999955,0.0
185787,-32.92925573799994,-61.807026975999975,0.0
185788,-32.822014595999974,-61.800705894999965,0.0
185789,-32.93551010099998,-60.78670813999997,0.0
185791,-32.94191706399994,-61.99335349299997,0.0
185792,-32.90639638899995,-58.634157234999975,0.0
185798,-32.82901541599995,-60.396932525999944,0.0
185801,-32.96688306999994,-58.800040911999986,0.0
185804,-32.94372358199996,-59.67789107599998,0.0
185805,-32.98791666699998,-59.672708332999946,0.0
185806,-32.98243242999996,-58.821717374999935,0.0
185809,-32.96811933999993,-58.54946120499994,0.0
185810,-32.876258028999985,-58.49257396899998,0.0
185814,-32.94738955399998,-60.633197380999945,0.0
185818,-32.99684167899994,-60.321373704999985,0.0
185821,-32.95909291499993,-58.18874144899996,0.0
185824,-32.80774101099996,-59.457618380999975,0.0
185825,-32.96376735699994,-59.45067435499993,0.0
185828,-32.99063778699997,-61.78777752599996,0.0
185832,-33.00290385699998,-58.76665425699997,0.0
185833,-32.998858378999955,-58.66087509399995,0.0
185836,-32.95676036799995,-61.30074009799995,0.0
185839,-32.997463126999946,-62.582017880999956,0.0
185842,-33.04186875599993,-62.547901241999966,0.0
185844,-33.006874480999954,-62.40508976199993,0.0
185846,-33.02523942499994,-60.58993805199998,0.0
185848,-33.05104720799994,-61.57976988899998,0.0
185849,-33.04125764299994,-61.52981089599996,0.0
185850,-32.834842213999934,-62.916542136999965,0.0
185851,-33.04448992999994,-61.48018948699996,0.0
185854,-33.046924160999936,-58.76161322199994,0.0
185855,-33.03478896799993,-62.81660856499997,0.0
185857,-33.03407908099996,-58.49296408999999,0.0
185862,-33.06906059399995,-58.44588174599994,0.0
185865,-33.072596181999984,-61.60982093299998,0.0
185866,-33.03560437599998,-59.68940375699998,0.0
185867,-33.07470669199995,-59.67810080999993,0.0
185873,-33.069957973999976,-61.72888446199994,0.0
185874,-33.07220756499993,-60.59229562999997,0.0
185879,-33.045499423999956,-62.914449064999985,0.0
185881,-33.09451531199994,-62.684556380999936,0.0
185882,-33.07958860499997,-62.579388338999934,0.0
185885,-33.06425609099995,-61.849944482999945,0.0
185889,-33.091266271999984,-60.52898549399998,0.0
185893,-33.09464247999995,-59.806624141999976,0.0
185894,-33.11939559399997,-59.72368529499994,0.0
185898,-33.04056891999994,-62.26068557299993,0.0
185899,-33.07154431799995,-60.772702925999965,0.0
185901,-33.12224722199994,-58.49231127199994,0.0
185908,-33.14520221599997,-60.52777399499996,0.0
185914,-33.13744951999996,-62.00551144599996,0.0
185916,-33.04857224899996,-59.95185461699998,0.0
185917,-33.16016980599994,-59.78109271699998,0.0
185923,-33.15870991399993,-60.39729884199994,0.0
185931,-33.11332848199993,-61.174174482999945,0.0
185934,-33.123512216999984,-59.48501466699997,0.0
185947,-33.09565410499994,-60.05644822399995,0.0
185956,-33.07014668299996,-59.28628554799997,0.0
185958,-33.213176260999944,-59.80455455699996,0.0
185959,-33.24525541299994,-59.75412551699998,0.0
185960,-33.23363634899994,-59.744781107999984,0.0
185969,-33.25532393299994,-59.84552093899998,0.0
185976,-33.242380208999975,-60.08034755999995,0.0
185987,-33.22150622899994,-60.40501786999994,0.0
185993,-33.214884687999984,-62.721963193999954,0.0
185999,-33.20156557799993,-61.65780453899998,0.0
186001,-33.23761192799998,-61.06757968699998,0.0
186002,-33.28307677299995,-59.69323240499995,0.0
186003,-33.258379643999945,-59.60730298499993,0.0
186007,-33.32171799499997,-61.30483242499997,0.0
186022,-33.33450934999996,-61.23082412399998,0.0
186025,-33.33191635199995,-60.67541450999994,0.0
186026,-33.33776451199998,-60.53937782099996,0.0
186030,-33.340858277999985,-59.618004534999955,0.0
186040,-33.36954874399993,-59.603504182999984,0.0
186043,-33.377199736999955,-59.607196356999964,0.0
186054,-33.26940381899993,-61.899717392999946,0.0
186058,-33.38663860299994,-59.63495007199998,0.0
186074,-33.33838690599998,-61.560713256999975,0.0
186078,-33.37667933299997,-61.39462853899994,0.0
186080,-33.392773131999945,-60.66798151299997,0.0
186086,-33.36622186899996,-60.48848388499994,0.0
186092,-33.39870260999993,-59.545418988999984,0.0
186093,-33.409687205999944,-59.47506116799997,0.0
186095,-33.39570987199994,-58.588564007999935,0.0
186107,-33.350075448999974,-58.82077168099994,0.0
186135,-33.437730158999955,-60.016856304999976,0.0
186145,-33.436155122999935,-59.18582928799998,0.0
186156,-33.526099665999936,-58.99955014899996,0.0
186157,-33.47208148399994,-58.94430509199998,0.0
186168,-33.41271065099994,-60.87513024899994,0.0
186169,-33.413041763999956,-61.01822370499997,0.0
186175,-33.50529110399998,-59.977675234999936,0.0
186178,-33.491209416999936,-59.40962736999995,0.0
186179,-33.50886171199994,-59.31679846499998,0.0
186180,-33.51955127399998,-59.85043497699996,0.0
186196,-33.53526644699997,-59.10708112699996,0.0
186209,-33.51025981499998,-58.55217293399994,0.0
186226,-33.47986120499996,-60.18981257299998,0.0
186230,-33.58062705699996,-60.758760639999934,0.0
186240,-33.57268997399996,-59.904768324999964,0.0
186243,-33.64337162999993,-60.54495062099994,0.0
186244,-33.426899710999976,-60.33786179599997,0.0
186245,-33.63842240199995,-60.60765615599996,0.0
